0,0,-1.97,-1.27,-0.44,-407.69,11.25,111.50,-0.8647,-0.3291,-0.3758,-0.0532
1,0,-1.79,-1.56,-3.14,-650.81,-6.50,15.31,-0.9114,0.1456,-0.2654,-0.2787
2,0,-0.54,-0.96,-2.51,61.63,168.75,-58.25,-0.8320,0.4006,-0.2399,-0.2997
3,0,-1.79,0.13,-3.55,851.94,-106.50,-79.25,-0.9425,-0.0024,-0.3334,-0.0228
4,0,-1.12,4.21,-2.51,-309.62,119.94,-15.00,-0.9165,-0.2393,-0.3195,0.0255
5,0,-0.71,0.00,0.84,-912.62,-6.50,55.75,-0.8319,0.3823,-0.3346,-0.2232
6,0,-1.04,-2.58,-1.23,68.75,155.37,-31.62,-0.6321,0.6658,-0.2764,-0.2844
7,0,-0.19,2.30,-3.88,1144.19,-58.69,-13.38,-0.9131,0.1927,-0.3588,-0.0150
8,0,-0.98,2.51,-5.88,358.87,120.31,-86.31,-0.8177,-0.4358,-0.3240,0.1912
9,0,-2.05,-1.47,-0.01,-684.69,-25.19,12.06,-0.8730,-0.2347,-0.4129,0.1111
10,0,-0.17,-4.70,-0.89,-646.56,-286.00,143.06,-0.8922,0.3300,-0.2181,-0.2181
11,0,-2.76,1.25,-4.16,-303.87,159.81,262.75,-0.7068,0.5374,-0.1584,-0.4319
12,0,2.47,0.42,-5.53,-149.19,75.00,-29.31,-0.5395,0.6952,-0.2176,-0.4223
13,0,-0.70,-0.57,0.40,3.12,94.44,-161.12,-0.5533,0.7531,-0.0862,-0.3454
14,0,-2.55,-2.08,-1.00,617.62,269.62,131.37,-0.6694,0.6645,-0.2615,-0.2049
15,0,-1.99,0.30,-6.95,1183.31,51.75,2.56,-0.8947,-0.1091,-0.3867,0.1951
16,0,-1.16,-4.55,-3.46,914.56,-72.94,21.56,-0.5200,-0.7316,-0.1042,0.4284
17,0,-0.69,-4.68,0.20,1014.50,-59.06,-115.62,0.1793,-0.8774,0.2100,0.3924
18,0,1.31,2.99,-2.04,1371.25,70.31,149.56,0.8101,-0.2435,0.5139,0.1428
19,0,-1.51,7.02,2.50,481.00,-129.00,-3.37,0.7214,0.4420,0.4113,-0.3392
20,0,-4.87,-0.10,0.18,-951.25,186.37,241.75,0.7948,0.2663,0.5270,-0.1405
21,0,0.64,-4.67,-5.16,-1032.94,-154.00,-192.87,0.7962,-0.4258,0.1918,0.3846
22,0,-0.27,8.84,-4.23,-852.12,84.50,173.19,0.3047,-0.8729,0.0438,0.3785
23,0,-3.75,-5.40,0.60,-1247.38,376.44,98.06,-0.5328,-0.8016,-0.2523,0.0999
24,0,-2.24,0.78,-10.49,-1396.19,22.44,-77.75,-0.9526,0.1382,-0.0624,-0.2637
25,0,-4.09,1.99,0.10,-1230.75,-22.87,273.44,-0.2529,0.9377,0.0726,-0.2268
26,1,0.95,-2.58,-2.83,-1204.25,15.19,-183.19,0.6556,0.6721,0.2715,-0.2118
