time,heading,pitch,roll,xaccel,yaccel,zaccel,temp,pressure,altitude
0.0,123.43,0.0,-0.0,-0.01,-0.02,-0.05,67.76,1012.26,0.0
0.10000000000002274,123.5,0.0,-0.0,0.0,-0.02,-0.04,67.76,1012.27,-0.08999999999999986
0.19999999999998863,123.5,0.0,0.020000000000010232,0.0,-0.02,-0.03,67.76,1012.28,0.0
0.30000000000001137,123.46,0.0,-0.009999999999990905,0.0,-0.01,-0.02,67.75,1012.25,0.019999999999999574
0.39999999999997726,123.45,0.0,-0.009999999999990905,0.0,-0.02,-0.05,67.75,1012.26,0.0
0.5,123.45,0.0,-0.009999999999990905,-0.02,0.0,-0.02,67.76,1012.27,-0.030000000000001137
0.6000000000000227,123.45,0.0,-0.009999999999990905,0.19,-0.03,-0.16,67.76,1012.27,-0.11000000000000121
0.6999999999999886,123.44,0.0,-0.009999999999990905,0.0,0.0,-0.04,67.76,1012.27,-0.16999999999999993
0.8000000000000114,123.44,0.0,-0.009999999999990905,0.03,0.04,0.08,67.76,1012.28,-0.120000000000001
0.8899999999999864,123.44,0.0,-0.009999999999990905,-0.04,0.0,-0.15,67.76,1012.27,-0.019999999999999574
1.0,123.44,0.0,-0.009999999999990905,0.04,-0.07,0.05,67.76,1012.26,-0.08999999999999986
1.1000000000000227,123.44,-0.02999999999999936,-0.009999999999990905,-0.26,0.01,0.28,67.76,1012.27,-0.11000000000000121
1.1899999999999977,123.44,0.010000000000000675,0.009999999999990905,-0.52,-0.01,-0.16,67.76,1012.28,-0.11000000000000121
1.2900000000000205,123.44,-0.019999999999999574,0.009999999999990905,0.07,-0.04,0.09,67.77,1012.27,-0.0600000000000005
1.3899999999999864,123.44,0.010000000000000675,0.009999999999990905,0.03,0.02,0.33,67.77,1012.26,-0.030000000000001137
1.490000000000009,123.44,0.0,0.009999999999990905,-0.06,-0.01,-0.03,67.77,1012.27,-0.120000000000001
1.6000000000000227,123.44,0.0,-0.0,-0.12,-0.08,-0.26,67.77,1012.28,-0.08000000000000007
1.6999999999999886,123.45,-0.009999999999999787,0.009999999999990905,0.13,0.0,-0.16,67.77,1012.28,0.0
1.7900000000000205,123.48,0.010000000000000675,0.030000000000001137,0.0,0.07,-0.14,67.77,1012.27,-0.0600000000000005
1.8999999999999773,123.48,0.0,0.030000000000001137,-0.04,0.03,-0.11,67.77,1012.27,-0.019999999999999574
2.0,123.44,-0.02999999999999936,0.03999999999999204,-0.03,-0.04,-0.05,67.77,1012.27,-0.030000000000001137
2.1000000000000227,123.35,-0.02999999999999936,0.03999999999999204,0.04,0.03,-0.05,67.77,1012.27,0.009999999999999787
