time_since_start,count,sys,p_stat,p_pres,p_temp,p_psi,p_vel,p_cel,strain0,strain1,lin_x,lin_y,lin_z,rps_x,rps_y,rps_z,euler_x,euler_y,euler_z,quat_w,quat_x,quat_y,quat_z,bmp_temp,bmp_pres,bmp_alt,gps_str
3055,30,0,2,8136.0,654.0,0.0056291556,7.960,13.898,174,78,0.000,0.030,0.000,-0.062,0.187,0.000,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.994,1020.727,-62.069,$GPRMC,151150.288,V,,,,,0.00,0.00,210222,,,N*4F
3155,31,0,2,8136.0,654.0,0.0056291556,7.960,13.898,248,70,0.000,0.060,-0.010,0.062,0.125,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.993,1020.728,-62.070,$GPRMC,151150.388,V,,,,,0.00,0.00,210222,,,N*4E
3255,32,0,0,8142.0,654.0,0.0060360815,8.243,13.898,172,79,-0.010,0.040,0.000,0.125,-0.062,0.000,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.993,1020.730,-62.095,$GPRMC,151150.488,V,,,,,0.00,0.00,210222,,,N*49
3363,33,0,2,8133.0,655.0,0.0054256927,7.815,13.996,171,79,0.000,0.060,-0.030,-0.250,0.000,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.993,1020.733,-62.113,$GPRMC,151150.587,V,,,,,0.00,0.00,210222,,,N*47
3463,34,0,2,8130.0,654.0,0.0052222297,7.667,13.898,176,78,0.000,0.060,-0.010,0.187,-0.062,0.000,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.993,1020.726,-62.060,$GPRMC,151150.687,V,,,,,0.00,0.00,210222,,,N*44
3571,35,0,2,8133.0,654.0,0.0054256927,7.815,13.898,173,79,0.000,0.050,-0.020,-0.062,0.000,0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.993,1020.729,-62.086,$GPRMC,151150.788,V,,,,,0.00,0.00,210222,,,N*4A
3671,36,0,2,8136.0,655.0,0.0056291556,7.960,13.996,171,78,0.000,0.040,-0.010,0.000,-0.062,-0.125,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.993,1020.733,-62.118,$GPRMC,151150.888,V,,,,,0.00,0.00,210222,,,N*45
3771,37,0,2,8136.0,654.0,0.0056291556,7.960,13.898,172,73,0.000,0.060,0.000,-0.437,-0.062,0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.992,1020.728,-62.073,$GPRMC,151150.988,V,,,,,0.00,0.00,210222,,,N*44
3913,38,0,2,8136.0,655.0,0.0056291556,7.960,13.996,177,78,-0.020,0.070,-0.010,-0.187,0.437,0.000,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.991,1020.734,-62.120,$GPRMC,151151.087,V,,,,,0.00,0.00,210222,,,N*43
4013,39,0,0,8139.0,655.0,0.0058326186,8.103,13.996,234,78,0.020,0.050,-0.030,0.062,-0.375,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.988,1020.735,-62.131,$GPRMC,151151.187,V,,,,,0.00,0.00,210222,,,N*42
4122,40,0,2,8133.0,655.0,0.0054256927,7.815,13.996,179,80,0.010,0.090,-0.070,0.062,-0.437,0.187,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.988,1020.719,-62.000,$GPRMC,151151.288,V,,,,,0.00,0.00,210222,,,N*4E
4222,41,0,2,8133.0,655.0,0.0054256927,7.815,13.996,175,75,0.010,-0.010,-0.040,-0.250,-0.187,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.987,1020.713,-61.948,$GPRMC,151151.388,V,,,,,0.00,0.00,210222,,,N*4F
4329,42,0,2,8139.0,655.0,0.0058326186,8.103,13.996,171,74,0.000,0.070,-0.050,-0.062,-0.250,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.986,1020.719,-62.001,$GPRMC,151151.488,V,,,,,0.00,0.00,210222,,,N*48
4429,43,0,0,8142.0,655.0,0.0060360815,8.243,13.996,177,77,0.000,0.040,-0.040,-0.125,0.000,0.125,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.985,1020.730,-62.091,$GPRMC,151151.587,V,,,,,0.00,0.00,210222,,,N*46
4529,44,0,2,8133.0,655.0,0.0054256927,7.815,13.996,172,77,0.000,0.000,0.000,-0.187,0.062,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.985,1020.721,-62.016,$GPRMC,151151.687,V,,,,,0.00,0.00,210222,,,N*45
4635,45,0,0,8133.0,655.0,0.0054256927,7.815,13.996,175,77,0.030,0.110,-0.010,-0.062,0.125,0.125,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.986,1020.718,-61.994,$GPRMC00,0.00,210222,,,N*4B
4735,46,0,2,8133.0,655.0,0.0054256927,7.815,13.996,174,79,0.000,0.000,-0.020,0.000,0.125,0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.985,1020.718,-61.996,$GPRMC,151151.888,V,,,,,0.00,0.00,210222,,,N*44
4843,47,0,2,8136.0,655.0,0.0056291556,7.960,13.996,177,75,0.010,0.050,-0.030,-0.312,0.062,-0.187,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.986,1020.721,-62.016,$GPRMC,151151.988,V,,,,,0.210222,,,N*45
4943,48,0,2,8136.0,655.0,0.0056291556,7.960,13.996,172,72,-0.010,0.050,0.000,-0.062,0.187,0.000,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.985,1020.723,-62.030,$GPRMC,151152.087,V,,,,,0.00,0.00,210222,,,N*40
